covariate_id,covariate_name,covariate_analysis_id,analysis_id,database_id
81378203,condition_era during day -180 through 0 days relative to index: Chondromalacia of patella,203,1,TMU_CRD
81379203,condition_era during day -180 through 0 days relative to index: Lateral epicondylitis,203,1,TMU_CRD
81426203,condition_era during day -180 through 0 days relative to index: Closed fracture of clavicle,203,1,TMU_CRD
81454203,condition_era during day -180 through 0 days relative to index: Injury of finger,203,1,TMU_CRD
81496203,condition_era during day -180 through 0 days relative to index: Tuberculosis of vertebral column,203,1,TMU_CRD
4171917203,condition_era during day -180 through 0 days relative to index: Localized edema,203,1,TMU_CRD
4152932203,condition_era during day -180 through 0 days relative to index: Laceration of upper limb,203,1,TMU_CRD
4152934203,condition_era during day -180 through 0 days relative to index: Laceration of breast,203,1,TMU_CRD
4182553203,condition_era during day -180 through 0 days relative to index: Disorder of accommodation,203,1,TMU_CRD
4182562203,condition_era during day -180 through 0 days relative to index: Lower abdominal pain,203,1,TMU_CRD
4169954203,condition_era during day -180 through 0 days relative to index: Genitourinary tract hemorrhage,203,1,TMU_CRD
4163280203,condition_era during day -180 through 0 days relative to index: Tinea of perianal region,203,1,TMU_CRD
4162860203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of body of uterus,203,1,TMU_CRD
4173420203,condition_era during day -180 through 0 days relative to index: Juvenile periodontitis,203,1,TMU_CRD
4172857203,condition_era during day -180 through 0 days relative to index: Menopause finding,203,1,TMU_CRD
4164151203,condition_era during day -180 through 0 days relative to index: Auditory hallucinations,203,1,TMU_CRD
4172970203,condition_era during day -180 through 0 days relative to index: Nontraumatic rotator cuff tear,203,1,TMU_CRD
4174044203,condition_era during day -180 through 0 days relative to index: Chronic peptic ulcer with hemorrhage,203,1,TMU_CRD
4167097203,condition_era during day -180 through 0 days relative to index: Spondylolisthesis,203,1,TMU_CRD
4167102203,condition_era during day -180 through 0 days relative to index: Laceration of finger,203,1,TMU_CRD
4168226203,condition_era during day -180 through 0 days relative to index: Micturition frequency and polyuria,203,1,TMU_CRD
4164922203,condition_era during day -180 through 0 days relative to index: Rotator cuff syndrome,203,1,TMU_CRD
4169095203,condition_era during day -180 through 0 days relative to index: Bradycardia,203,1,TMU_CRD
4170742203,condition_era during day -180 through 0 days relative to index: Closed fracture of vertebral column,203,1,TMU_CRD
4170770203,condition_era during day -180 through 0 days relative to index: Epidermoid cyst,203,1,TMU_CRD
4170813203,condition_era during day -180 through 0 days relative to index: Uric acid renal calculus,203,1,TMU_CRD
4171359203,condition_era during day -180 through 0 days relative to index: Failed attempted termination of pregnancy,203,1,TMU_CRD
4171394203,condition_era during day -180 through 0 days relative to index: Abnormal menstrual cycle,203,1,TMU_CRD
4168666203,condition_era during day -180 through 0 days relative to index: Cerebral degeneration,203,1,TMU_CRD
4182683203,condition_era during day -180 through 0 days relative to index: Brief reactive psychosis,203,1,TMU_CRD
81723203,condition_era during day -180 through 0 days relative to index: Contusion of hand,203,1,TMU_CRD
79833203,condition_era during day -180 through 0 days relative to index: M+¬ni+¿re's disease,203,1,TMU_CRD
79864203,condition_era during day -180 through 0 days relative to index: Hematuria syndrome,203,1,TMU_CRD
79873203,condition_era during day -180 through 0 days relative to index: Urolith,203,1,TMU_CRD
79898203,condition_era during day -180 through 0 days relative to index: Cellulitis and abscess of finger,203,1,TMU_CRD
136354203,condition_era during day -180 through 0 days relative to index: Secondary malignant neoplasm of skin,203,1,TMU_CRD
136368203,condition_era during day -180 through 0 days relative to index: Non-toxic multinodular goiter,203,1,TMU_CRD
136496203,condition_era during day -180 through 0 days relative to index: Cellulitis and abscess of face,203,1,TMU_CRD
136497203,condition_era during day -180 through 0 days relative to index: Scar conditions and fibrosis of skin,203,1,TMU_CRD
73564203,condition_era during day -180 through 0 days relative to index: Full thickness rotator cuff tear,203,1,TMU_CRD
73571203,condition_era during day -180 through 0 days relative to index: Pathological fracture,203,1,TMU_CRD
73574203,condition_era during day -180 through 0 days relative to index: Nonunion of fracture,203,1,TMU_CRD
29056203,condition_era during day -180 through 0 days relative to index: Sialoadenitis,203,1,TMU_CRD
29735203,condition_era during day -180 through 0 days relative to index: Candidiasis of mouth,203,1,TMU_CRD
30133203,condition_era during day -180 through 0 days relative to index: Acute laryngitis,203,1,TMU_CRD
30234203,condition_era during day -180 through 0 days relative to index: Neck sprain,203,1,TMU_CRD
30356203,condition_era during day -180 through 0 days relative to index: Benign neoplasm of pharynx,203,1,TMU_CRD
30437203,condition_era during day -180 through 0 days relative to index: Gastro-esophageal reflux disease with esophagitis,203,1,TMU_CRD
30753203,condition_era during day -180 through 0 days relative to index: Esophagitis,203,1,TMU_CRD
30978203,condition_era during day -180 through 0 days relative to index: Thalassemia,203,1,TMU_CRD
31335203,condition_era during day -180 through 0 days relative to index: Acute peptic ulcer with hemorrhage but without obstruction,203,1,TMU_CRD
381281203,condition_era during day -180 through 0 days relative to index: Degenerative progressive high myopia,203,1,TMU_CRD
381290203,condition_era during day -180 through 0 days relative to index: Ocular hypertension,203,1,TMU_CRD
381292203,condition_era during day -180 through 0 days relative to index: Chronic allergic conjunctivitis,203,1,TMU_CRD
381297203,condition_era during day -180 through 0 days relative to index: Xanthoma of eyelid,203,1,TMU_CRD
381301203,condition_era during day -180 through 0 days relative to index: Chronic serous otitis media,203,1,TMU_CRD
381549203,condition_era during day -180 through 0 days relative to index: Migraine with aura,203,1,TMU_CRD
140168203,condition_era during day -180 through 0 days relative to index: Psoriasis,203,1,TMU_CRD
140172203,condition_era during day -180 through 0 days relative to index: Erythematosquamous dermatosis,203,1,TMU_CRD
140173203,condition_era during day -180 through 0 days relative to index: Telogen effluvium,203,1,TMU_CRD
140190203,condition_era during day -180 through 0 days relative to index: Disorder of back,203,1,TMU_CRD
73045203,condition_era during day -180 through 0 days relative to index: Sprain of hand,203,1,TMU_CRD
73075203,condition_era during day -180 through 0 days relative to index: Contusion of upper limb,203,1,TMU_CRD
195851203,"condition_era during day -180 through 0 days relative to index: Gastric ulcer without hemorrhage, without perforation AND without obstruction",203,1,TMU_CRD
195856203,condition_era during day -180 through 0 days relative to index: Cholangitis,203,1,TMU_CRD
195867203,condition_era during day -180 through 0 days relative to index: Noninflammatory disorder of the vagina,203,1,TMU_CRD
192836203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of small intestine,203,1,TMU_CRD
192854203,condition_era during day -180 through 0 days relative to index: Intramural leiomyoma of uterus,203,1,TMU_CRD
192963203,condition_era during day -180 through 0 days relative to index: Disorder of pancreas,203,1,TMU_CRD
200219203,condition_era during day -180 through 0 days relative to index: Abdominal pain,203,1,TMU_CRD
433316203,condition_era during day -180 through 0 days relative to index: Dizziness and giddiness,203,1,TMU_CRD
140214203,condition_era during day -180 through 0 days relative to index: Eruption,203,1,TMU_CRD
140266203,condition_era during day -180 through 0 days relative to index: Contusion of back,203,1,TMU_CRD
140362203,condition_era during day -180 through 0 days relative to index: Hypoparathyroidism,203,1,TMU_CRD
193144203,condition_era during day -180 through 0 days relative to index: Secondary malignant neoplasm of adrenal gland,203,1,TMU_CRD
193165203,condition_era during day -180 through 0 days relative to index: Disorder of adrenal gland,203,1,TMU_CRD
193322203,condition_era during day -180 through 0 days relative to index: Right lower quadrant pain,203,1,TMU_CRD
193326203,condition_era during day -180 through 0 days relative to index: Urge incontinence of urine,203,1,TMU_CRD
73089203,condition_era during day -180 through 0 days relative to index: Contusion of buttock,203,1,TMU_CRD
73090203,condition_era during day -180 through 0 days relative to index: Contusion of foot,203,1,TMU_CRD
73241203,condition_era during day -180 through 0 days relative to index: Anal and rectal polyp,203,1,TMU_CRD
73290203,condition_era during day -180 through 0 days relative to index: Contracture of joint,203,1,TMU_CRD
73302203,condition_era during day -180 through 0 days relative to index: Curvature of spine,203,1,TMU_CRD
73338203,condition_era during day -180 through 0 days relative to index: Sprain of lateral collateral ligament of knee,203,1,TMU_CRD
198964203,condition_era during day -180 through 0 days relative to index: Chronic hepatitis C,203,1,TMU_CRD
198985203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of kidney,203,1,TMU_CRD
199067203,condition_era during day -180 through 0 days relative to index: Female pelvic inflammatory disease,203,1,TMU_CRD
195977203,condition_era during day -180 through 0 days relative to index: Contusion of trunk,203,1,TMU_CRD
434292203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of lesser curvature of stomach,203,1,TMU_CRD
434298203,condition_era during day -180 through 0 days relative to index: Secondary malignant neoplasm of lymph nodes of upper limb,203,1,TMU_CRD
434311203,condition_era during day -180 through 0 days relative to index: Disorder of the urea cycle metabolism,203,1,TMU_CRD
433403203,condition_era during day -180 through 0 days relative to index: Viral meningitis,203,1,TMU_CRD
194589203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of biliary tract,203,1,TMU_CRD
194607203,condition_era during day -180 through 0 days relative to index: Benign neoplasm of soft tissues of pelvis,203,1,TMU_CRD
194611203,condition_era during day -180 through 0 days relative to index: Carcinoma in situ of uterine cervix,203,1,TMU_CRD
434056203,condition_era during day -180 through 0 days relative to index: Late effects of cerebrovascular disease,203,1,TMU_CRD
200775203,condition_era during day -180 through 0 days relative to index: Endometrial hyperplasia,203,1,TMU_CRD
200779203,condition_era during day -180 through 0 days relative to index: Polyp of corpus uteri,203,1,TMU_CRD
433527203,condition_era during day -180 through 0 days relative to index: Endometriosis,203,1,TMU_CRD
433595203,condition_era during day -180 through 0 days relative to index: Edema,203,1,TMU_CRD
194984203,condition_era during day -180 through 0 days relative to index: Disease of liver,203,1,TMU_CRD
199075203,condition_era during day -180 through 0 days relative to index: Neurogenic bladder,203,1,TMU_CRD
199752203,condition_era during day -180 through 0 days relative to index: Secondary malignant neoplasm of ovary,203,1,TMU_CRD
372409203,condition_era during day -180 through 0 days relative to index: Sciatica,203,1,TMU_CRD
372448203,condition_era during day -180 through 0 days relative to index: Loss of consciousness,203,1,TMU_CRD
372604203,condition_era during day -180 through 0 days relative to index: Movement disorder,203,1,TMU_CRD
201337203,condition_era during day -180 through 0 days relative to index: Disorder of bladder,203,1,TMU_CRD
201340203,condition_era during day -180 through 0 days relative to index: Gastritis,203,1,TMU_CRD
197500203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of colon,203,1,TMU_CRD
197603203,condition_era during day -180 through 0 days relative to index: Intestinal volvulus,203,1,TMU_CRD
199866203,condition_era during day -180 through 0 days relative to index: Acute gastritis,203,1,TMU_CRD
199875203,condition_era during day -180 through 0 days relative to index: Prolapse of vaginal walls without uterine prolapse,203,1,TMU_CRD
199876203,condition_era during day -180 through 0 days relative to index: Prolapse of female genital organs,203,1,TMU_CRD
199877203,condition_era during day -180 through 0 days relative to index: Mucous polyp of cervix,203,1,TMU_CRD
199881203,condition_era during day -180 through 0 days relative to index: Endometriosis of ovary,203,1,TMU_CRD
199978203,condition_era during day -180 through 0 days relative to index: Contusion of lower limb,203,1,TMU_CRD
199991203,condition_era during day -180 through 0 days relative to index: Disorder of transplanted kidney,203,1,TMU_CRD
200051203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of ovary,203,1,TMU_CRD
200052203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of uterine adnexa,203,1,TMU_CRD
200054203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of ureter,203,1,TMU_CRD
200060203,condition_era during day -180 through 0 days relative to index: Benign neoplasm of soft tissues of trunk,203,1,TMU_CRD
434084203,condition_era during day -180 through 0 days relative to index: Abscess of vulva,203,1,TMU_CRD
434123203,condition_era during day -180 through 0 days relative to index: Primary localized osteoarthrosis of pelvic region,203,1,TMU_CRD
196359203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of uterine cervix,203,1,TMU_CRD
139188203,condition_era during day -180 through 0 days relative to index: Open wound of scalp without complication,203,1,TMU_CRD
139750203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of skin,203,1,TMU_CRD
194990203,condition_era during day -180 through 0 days relative to index: Inflammatory disease of liver,203,1,TMU_CRD
195007203,condition_era during day -180 through 0 days relative to index: Female stress incontinence,203,1,TMU_CRD
434494203,condition_era during day -180 through 0 days relative to index: Closed fracture of upper end of humerus,203,1,TMU_CRD
434500203,condition_era during day -180 through 0 days relative to index: Closed fracture of neck of femur,203,1,TMU_CRD
201418203,"condition_era during day -180 through 0 days relative to index: Flatulence, eructation and gas pain",203,1,TMU_CRD
201519203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of liver,203,1,TMU_CRD
201603203,condition_era during day -180 through 0 days relative to index: Disorder of teeth AND/OR supporting structures,203,1,TMU_CRD
201613203,condition_era during day -180 through 0 days relative to index: Chronic nonalcoholic liver disease,203,1,TMU_CRD
201614203,condition_era during day -180 through 0 days relative to index: Calculus of bile duct with cholecystitis,203,1,TMU_CRD
201618203,condition_era during day -180 through 0 days relative to index: Disorder of intestine,203,1,TMU_CRD
201620203,condition_era during day -180 through 0 days relative to index: Kidney stone,203,1,TMU_CRD
374888203,condition_era during day -180 through 0 days relative to index: Dementia associated with another disease,203,1,TMU_CRD
374905203,condition_era during day -180 through 0 days relative to index: Non-organic sleep disorder,203,1,TMU_CRD
195562203,condition_era during day -180 through 0 days relative to index: Hemorrhoids,203,1,TMU_CRD
195584203,condition_era during day -180 through 0 days relative to index: Acute peptic ulcer without hemorrhage AND without perforation but with obstruction,203,1,TMU_CRD
195588203,condition_era during day -180 through 0 days relative to index: Cystitis,203,1,TMU_CRD
201690203,condition_era during day -180 through 0 days relative to index: Renal colic,203,1,TMU_CRD
201820203,condition_era during day -180 through 0 days relative to index: Diabetes mellitus,203,1,TMU_CRD
201826203,condition_era during day -180 through 0 days relative to index: Type 2 diabetes mellitus,203,1,TMU_CRD
201909203,condition_era during day -180 through 0 days relative to index: Female infertility,203,1,TMU_CRD
201916203,condition_era during day -180 through 0 days relative to index: Ureteric stone,203,1,TMU_CRD
139900203,condition_era during day -180 through 0 days relative to index: Urticaria,203,1,TMU_CRD
139902203,condition_era during day -180 through 0 days relative to index: Allergic urticaria,203,1,TMU_CRD
139906203,condition_era during day -180 through 0 days relative to index: Intervertebral disc disorder of cervical region with myelopathy,203,1,TMU_CRD
140090203,condition_era during day -180 through 0 days relative to index: Lesion of median nerve,203,1,TMU_CRD
197917203,condition_era during day -180 through 0 days relative to index: Disorder of biliary tract,203,1,TMU_CRD
197925203,condition_era during day -180 through 0 days relative to index: Hemorrhage of rectum and anus,203,1,TMU_CRD
197988203,condition_era during day -180 through 0 days relative to index: Generalized abdominal pain,203,1,TMU_CRD
200348203,condition_era during day -180 through 0 days relative to index: Secondary malignant neoplasm of large intestine,203,1,TMU_CRD
196726203,condition_era during day -180 through 0 days relative to index: Gallbladder calculus with acute cholecystitis and no obstruction,203,1,TMU_CRD
196735203,condition_era during day -180 through 0 days relative to index: Acute pyelonephritis without medullary necrosis,203,1,TMU_CRD
140480203,condition_era during day -180 through 0 days relative to index: Impetigo,203,1,TMU_CRD
140641203,condition_era during day -180 through 0 days relative to index: Verruca vulgaris,203,1,TMU_CRD
140648203,condition_era during day -180 through 0 days relative to index: Onychomycosis due to dermatophyte,203,1,TMU_CRD
140654203,condition_era during day -180 through 0 days relative to index: Deep seated dermatophytosis,203,1,TMU_CRD
140673203,condition_era during day -180 through 0 days relative to index: Hypothyroidism,203,1,TMU_CRD
140803203,condition_era during day -180 through 0 days relative to index: Idiopathic urticaria,203,1,TMU_CRD
140821203,condition_era during day -180 through 0 days relative to index: Spasm,203,1,TMU_CRD
140949203,condition_era during day -180 through 0 days relative to index: Infestation by Sarcoptes scabiei var hominis,203,1,TMU_CRD
140966203,condition_era during day -180 through 0 days relative to index: Benign neoplasm of skin of face,203,1,TMU_CRD
195599203,condition_era during day -180 through 0 days relative to index: Prolapse of vaginal vault after hysterectomy,203,1,TMU_CRD
195769203,condition_era during day -180 through 0 days relative to index: Submucous leiomyoma of uterus,203,1,TMU_CRD
195770203,condition_era during day -180 through 0 days relative to index: Subserous leiomyoma of uterus,203,1,TMU_CRD
256723203,condition_era during day -180 through 0 days relative to index: Pneumonia and influenza,203,1,TMU_CRD
257007203,condition_era during day -180 through 0 days relative to index: Allergic rhinitis,203,1,TMU_CRD
257011203,condition_era during day -180 through 0 days relative to index: Acute upper respiratory infection,203,1,TMU_CRD
257012203,condition_era during day -180 through 0 days relative to index: Chronic sinusitis,203,1,TMU_CRD
257315203,condition_era during day -180 through 0 days relative to index: Bacterial pneumonia,203,1,TMU_CRD
197236203,condition_era during day -180 through 0 days relative to index: Uterine leiomyoma,203,1,TMU_CRD
197239203,condition_era during day -180 through 0 days relative to index: Hemangioma of intra-abdominal structure,203,1,TMU_CRD
201965203,condition_era during day -180 through 0 days relative to index: Shock,203,1,TMU_CRD
196044203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of stomach,203,1,TMU_CRD
196048203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of vagina,203,1,TMU_CRD
196061203,condition_era during day -180 through 0 days relative to index: Benign neoplasm of stomach,203,1,TMU_CRD
196149203,condition_era during day -180 through 0 days relative to index: Acute appendicitis with generalized peritonitis,203,1,TMU_CRD
196151203,condition_era during day -180 through 0 days relative to index: Functional disorder of intestine,203,1,TMU_CRD
196152203,condition_era during day -180 through 0 days relative to index: Peritonitis,203,1,TMU_CRD
196162203,condition_era during day -180 through 0 days relative to index: Inflammatory disease of the uterus,203,1,TMU_CRD
196163203,condition_era during day -180 through 0 days relative to index: Cervicitis and endocervicitis,203,1,TMU_CRD
196168203,condition_era during day -180 through 0 days relative to index: Irregular periods,203,1,TMU_CRD
196236203,condition_era during day -180 through 0 days relative to index: Septic shock,203,1,TMU_CRD
200461203,condition_era during day -180 through 0 days relative to index: Endometriosis of uterus,203,1,TMU_CRD
200527203,condition_era during day -180 through 0 days relative to index: Splenomegaly,203,1,TMU_CRD
200528203,condition_era during day -180 through 0 days relative to index: Ascites,203,1,TMU_CRD
200675203,condition_era during day -180 through 0 days relative to index: Neoplasm of uncertain behavior of ovary,203,1,TMU_CRD
200763203,condition_era during day -180 through 0 days relative to index: Chronic hepatitis,203,1,TMU_CRD
200687203,condition_era during day -180 through 0 days relative to index: Renal disorder due to type 1 diabetes mellitus,203,1,TMU_CRD
373503203,condition_era during day -180 through 0 days relative to index: Transient cerebral ischemia,203,1,TMU_CRD
373638203,condition_era during day -180 through 0 days relative to index: Superficial injury of cornea,203,1,TMU_CRD
194686203,condition_era during day -180 through 0 days relative to index: Acquired renal cystic disease,203,1,TMU_CRD
194692203,condition_era during day -180 through 0 days relative to index: Cirrhosis - non-alcoholic,203,1,TMU_CRD
194696203,condition_era during day -180 through 0 days relative to index: Dysmenorrhea,203,1,TMU_CRD
194700203,"condition_era during day -180 through 0 days relative to index: Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium",203,1,TMU_CRD
141004203,condition_era during day -180 through 0 days relative to index: Lesion of radial nerve,203,1,TMU_CRD
200843203,condition_era during day -180 through 0 days relative to index: Finding of frequency of urination,203,1,TMU_CRD
200845203,condition_era during day -180 through 0 days relative to index: Urgent desire to urinate,203,1,TMU_CRD
201069203,"condition_era during day -180 through 0 days relative to index: Peptic ulcer without hemorrhage, without perforation AND without obstruction",203,1,TMU_CRD
201070203,condition_era during day -180 through 0 days relative to index: Cholelithiasis AND cholecystitis without obstruction,203,1,TMU_CRD
201078203,condition_era during day -180 through 0 days relative to index: Atrophic vaginitis,203,1,TMU_CRD
197318203,condition_era during day -180 through 0 days relative to index: Cholesterolosis of gallbladder,203,1,TMU_CRD
197320203,condition_era during day -180 through 0 days relative to index: Acute renal failure syndrome,203,1,TMU_CRD
197339203,"condition_era during day -180 through 0 days relative to index: Congenital abnormality of uterus, affecting pregnancy",203,1,TMU_CRD
197381203,condition_era during day -180 through 0 days relative to index: Epigastric pain,203,1,TMU_CRD
315078203,condition_era during day -180 through 0 days relative to index: Palpitations,203,1,TMU_CRD
315085203,condition_era during day -180 through 0 days relative to index: Lymphadenopathy,203,1,TMU_CRD
315116203,condition_era during day -180 through 0 days relative to index: Injury of carotid artery,203,1,TMU_CRD
315276203,condition_era during day -180 through 0 days relative to index: Vitreous hemorrhage,203,1,TMU_CRD
315282203,condition_era during day -180 through 0 days relative to index: Rheumatic disease of aortic valve,203,1,TMU_CRD
315286203,condition_era during day -180 through 0 days relative to index: Chronic ischemic heart disease,203,1,TMU_CRD
315296203,condition_era during day -180 through 0 days relative to index: Preinfarction syndrome,203,1,TMU_CRD
259848203,condition_era during day -180 through 0 days relative to index: Chronic rhinitis,203,1,TMU_CRD
259874203,condition_era during day -180 through 0 days relative to index: Ulceration of vulva associated with another disorder,203,1,TMU_CRD
197606203,condition_era during day -180 through 0 days relative to index: Female infertility of tubal origin,203,1,TMU_CRD
197607203,condition_era during day -180 through 0 days relative to index: Excessive and frequent menstruation,203,1,TMU_CRD
197610203,condition_era during day -180 through 0 days relative to index: Cyst of ovary,203,1,TMU_CRD
197672203,condition_era during day -180 through 0 days relative to index: Urinary incontinence,203,1,TMU_CRD
197684203,condition_era during day -180 through 0 days relative to index: Dysuria,203,1,TMU_CRD
197751203,condition_era during day -180 through 0 days relative to index: Burn of lower limb,203,1,TMU_CRD
197799203,condition_era during day -180 through 0 days relative to index: Primary malignant neoplasm of the peritoneum,203,1,TMU_CRD
708298402,drug_era during day -365 through 0 days relative to index: midazolam,402,1,TMU_CRD
1517824402,drug_era during day -365 through 0 days relative to index: niacin,402,1,TMU_CRD
19110751402,drug_era during day -365 through 0 days relative to index: melitracen,402,1,TMU_CRD
19093848402,drug_era during day -365 through 0 days relative to index: magnesium sulfate,402,1,TMU_CRD
1000560402,drug_era during day -365 through 0 days relative to index: ondansetron,402,1,TMU_CRD
739323402,drug_era during day -365 through 0 days relative to index: droperidol,402,1,TMU_CRD
1518254402,drug_era during day -365 through 0 days relative to index: dexamethasone,402,1,TMU_CRD
1201620402,drug_era during day -365 through 0 days relative to index: codeine,402,1,TMU_CRD
1344905402,drug_era during day -365 through 0 days relative to index: carboplatin,402,1,TMU_CRD
1797513402,drug_era during day -365 through 0 days relative to index: ciprofloxacin,402,1,TMU_CRD
1800835402,drug_era during day -365 through 0 days relative to index: cloxacillin,402,1,TMU_CRD
19097481402,drug_era during day -365 through 0 days relative to index: cinnarizine,402,1,TMU_CRD
19058572402,drug_era during day -365 through 0 days relative to index: calcium citrate,402,1,TMU_CRD
19010482402,drug_era during day -365 through 0 days relative to index: cyclosporine,402,1,TMU_CRD
1331270402,drug_era during day -365 through 0 days relative to index: dipyridamole,402,1,TMU_CRD
795113402,drug_era during day -365 through 0 days relative to index: chlorzoxazone,402,1,TMU_CRD
1771162402,drug_era during day -365 through 0 days relative to index: cefazolin,402,1,TMU_CRD
1329415402,drug_era during day -365 through 0 days relative to index: dinoprostone,402,1,TMU_CRD
740275402,drug_era during day -365 through 0 days relative to index: carbamazepine,402,1,TMU_CRD
1110410402,drug_era during day -365 through 0 days relative to index: morphine,402,1,TMU_CRD
1351115402,drug_era during day -365 through 0 days relative to index: ubidecarenone,402,1,TMU_CRD
19049105402,drug_era during day -365 through 0 days relative to index: potassium chloride,402,1,TMU_CRD
1124957402,drug_era during day -365 through 0 days relative to index: oxycodone,402,1,TMU_CRD
1500211402,drug_era during day -365 through 0 days relative to index: medroxyprogesterone,402,1,TMU_CRD
1724666402,drug_era during day -365 through 0 days relative to index: dicloxacillin,402,1,TMU_CRD
19061088402,drug_era during day -365 through 0 days relative to index: dexmedetomidine,402,1,TMU_CRD
923840402,drug_era during day -365 through 0 days relative to index: dibucaine,402,1,TMU_CRD
715939402,drug_era during day -365 through 0 days relative to index: escitalopram,402,1,TMU_CRD
19022956402,drug_era during day -365 through 0 days relative to index: bezafibrate,402,1,TMU_CRD
19026637402,drug_era during day -365 through 0 days relative to index: dihydroergotoxine,402,1,TMU_CRD
937439402,drug_era during day -365 through 0 days relative to index: bethanechol,402,1,TMU_CRD
1340128402,drug_era during day -365 through 0 days relative to index: captopril,402,1,TMU_CRD
798874402,drug_era during day -365 through 0 days relative to index: clonazepam,402,1,TMU_CRD
19024249402,drug_era during day -365 through 0 days relative to index: clodronic acid,402,1,TMU_CRD
1119510402,drug_era during day -365 through 0 days relative to index: dextromethorphan,402,1,TMU_CRD
917336402,drug_era during day -365 through 0 days relative to index: desoximetasone,402,1,TMU_CRD
992956402,drug_era during day -365 through 0 days relative to index: magnesium hydroxide,402,1,TMU_CRD
986117402,drug_era during day -365 through 0 days relative to index: ketotifen,402,1,TMU_CRD
1307542402,drug_era during day -365 through 0 days relative to index: mexiletine,402,1,TMU_CRD
19030387402,drug_era during day -365 through 0 days relative to index: bromelains,402,1,TMU_CRD
997276402,drug_era during day -365 through 0 days relative to index: cimetidine,402,1,TMU_CRD
950370402,drug_era during day -365 through 0 days relative to index: carteolol,402,1,TMU_CRD
19005129402,drug_era during day -365 through 0 days relative to index: clobetasone,402,1,TMU_CRD
1310317402,drug_era during day -365 through 0 days relative to index: cyclophosphamide,402,1,TMU_CRD
1129625402,drug_era during day -365 through 0 days relative to index: diphenhydramine,402,1,TMU_CRD
19015726402,drug_era during day -365 through 0 days relative to index: cisatracurium,402,1,TMU_CRD
1397599402,drug_era during day -365 through 0 days relative to index: cisplatin,402,1,TMU_CRD
19072255402,drug_era during day -365 through 0 days relative to index: cefmetazole,402,1,TMU_CRD
19030493402,drug_era during day -365 through 0 days relative to index: bromhexine,402,1,TMU_CRD
1305637402,drug_era during day -365 through 0 days relative to index: methylergonovine,402,1,TMU_CRD
19055217402,drug_era during day -365 through 0 days relative to index: carbomer,402,1,TMU_CRD
1152631402,drug_era during day -365 through 0 days relative to index: cromolyn,402,1,TMU_CRD
1548195402,drug_era during day -365 through 0 days relative to index: estradiol,402,1,TMU_CRD
1110727402,drug_era during day -365 through 0 days relative to index: cyproheptadine,402,1,TMU_CRD
997881402,drug_era during day -365 through 0 days relative to index: clindamycin,402,1,TMU_CRD
907879402,drug_era during day -365 through 0 days relative to index: miconazole,402,1,TMU_CRD
1550023402,drug_era during day -365 through 0 days relative to index: insulin lispro,402,1,TMU_CRD
1326115402,drug_era during day -365 through 0 days relative to index: oxytocin,402,1,TMU_CRD
1503297402,drug_era during day -365 through 0 days relative to index: metformin,402,1,TMU_CRD
902427402,drug_era during day -365 through 0 days relative to index: timolol,402,1,TMU_CRD
19014977402,drug_era during day -365 through 0 days relative to index: nicorandil,402,1,TMU_CRD
19018544402,drug_era during day -365 through 0 days relative to index: calcium,402,1,TMU_CRD
924724402,drug_era during day -365 through 0 days relative to index: dicyclomine,402,1,TMU_CRD
920458402,drug_era during day -365 through 0 days relative to index: betamethasone,402,1,TMU_CRD
955583402,drug_era during day -365 through 0 days relative to index: fluorometholone,402,1,TMU_CRD
1786621402,drug_era during day -365 through 0 days relative to index: cephalexin,402,1,TMU_CRD
1149196402,drug_era during day -365 through 0 days relative to index: cetirizine,402,1,TMU_CRD
724908402,drug_era during day -365 through 0 days relative to index: biperiden,402,1,TMU_CRD
915175402,drug_era during day -365 through 0 days relative to index: bacitracin,402,1,TMU_CRD
998415402,drug_era during day -365 through 0 days relative to index: clobetasol,402,1,TMU_CRD
19037833402,drug_era during day -365 through 0 days relative to index: domperidone,402,1,TMU_CRD
19040606402,drug_era during day -365 through 0 days relative to index: carbimazole,402,1,TMU_CRD
1338005402,drug_era during day -365 through 0 days relative to index: bisoprolol,402,1,TMU_CRD
924939402,drug_era during day -365 through 0 days relative to index: bisacodyl,402,1,TMU_CRD
917006402,drug_era during day -365 through 0 days relative to index: benzocaine,402,1,TMU_CRD
1774470402,drug_era during day -365 through 0 days relative to index: cefotaxime,402,1,TMU_CRD
1786842402,drug_era during day -365 through 0 days relative to index: cephradine,402,1,TMU_CRD
